customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned,age_group,churn_probability
543,16,1,1344.0,5,2,1,521,Promising / Warm,Ahmed Ali,Female,27,Karachi,Sindh,2025-07-10,Facebook Ads,0,26-35 (Young Millennials),0.06829708573373985
544,445,1,57130.0,1,2,3,123,Hibernating,Sara Ahmed,Female,31,Peshawar,KPK,2024-01-17,Organic,1,26-35 (Young Millennials),0.9554714521052107
545,732,1,128546.5,1,2,4,124,Hibernating,Ayesha Baig,Female,19,Karachi,Sindh,2024-03-19,Organic,1,18-25 (Gen Z),0.9435077306955152
546,57,2,242190.0,4,4,5,445,Champions,Usman Butt,Female,22,Islamabad,Islamabad Capital Territory,2025-11-24,Facebook Ads,0,18-25 (Gen Z),0.02252720284731229
547,55,1,270.0,4,2,1,421,Promising / Warm,Hassan Shah,Male,39,Karachi,Sindh,2026-03-20,Facebook Ads,0,36-50 (Older Millennials),0.08037858535991407
548,27,2,8000.0,5,4,2,542,Lost / Inactive,Faisal Ali,Female,35,Karachi,Sindh,2024-02-24,Referral,0,26-35 (Young Millennials),0.0355230345293124
550,53,10,301110.0,4,5,5,455,Champions,Nida Hashmi,Female,23,Karachi,Sindh,2026-03-03,Facebook Ads,0,18-25 (Gen Z),0.0097724617476514
551,204,1,2686.0,2,2,2,222,Hibernating,Omer Khan,Female,40,Lahore,Punjab,2025-05-17,Google Ads,1,36-50 (Older Millennials),0.9567944659261155
552,77,2,4100.0,4,4,2,442,Lost / Inactive,Sana Mughal,Female,34,Karachi,Sindh,2025-03-18,Referral,0,26-35 (Young Millennials),0.02631804344196837
553,49,2,4618.0,4,4,2,442,Lost / Inactive,Fatima Baig,Male,24,Quetta,Balochistan,2026-03-01,TikTok Ads,0,18-25 (Gen Z),0.03893740818061031
554,2,5,86225.0,5,5,4,554,Champions,Nida Abbasi,Male,37,Lahore,Punjab,2024-03-25,Organic,0,36-50 (Older Millennials),0.03839348562342626
555,71,2,56811.5,4,4,3,443,Loyal Customers,Bilal Malik,Male,34,Karachi,Sindh,2026-01-27,Facebook Ads,0,26-35 (Young Millennials),0.06149682497599127
556,389,1,108547.0,2,2,4,224,Hibernating,Kiran Shah,Male,38,Peshawar,KPK,2024-01-06,Facebook Ads,1,36-50 (Older Millennials),0.8560221169174188
557,68,10,442898.5,4,5,5,455,Champions,Usman Gill,Female,21,Lahore,Punjab,2024-04-14,TikTok Ads,0,18-25 (Gen Z),0.012227490373654098
558,2,1,2286.5,5,2,2,522,Promising / Warm,Hamza Ali,Female,18,Peshawar,KPK,2025-07-24,Facebook Ads,0,18-25 (Gen Z),0.06410080556240336
559,360,1,1512.0,2,2,1,221,Hibernating,Hassan Jatoi,Male,28,Multan,Punjab,2024-04-01,TikTok Ads,1,26-35 (Young Millennials),0.950221790333116
560,130,1,57499.0,3,2,3,323,Promising / Warm,Asad Farooq,Female,27,Karachi,Sindh,2025-01-29,Organic,1,26-35 (Young Millennials),0.9521609275865967
561,128,1,84090.0,3,2,4,324,Promising / Warm,Muhammad Abbasi,Male,28,Rawalpindi,Punjab,2026-01-12,Google Ads,1,26-35 (Young Millennials),0.9484832362455745
562,58,2,15207.0,4,4,2,442,Lost / Inactive,Hassan Iqbal,Male,32,Faisalabad,Punjab,2025-12-02,Organic,0,26-35 (Young Millennials),0.04467259574383687
563,124,1,33457.0,3,2,3,323,Promising / Warm,Kiran Butt,Female,35,Karachi,Sindh,2024-10-01,Google Ads,1,26-35 (Young Millennials),0.9572691207893342
564,21,2,3773.0,5,4,2,542,Lost / Inactive,Saad Malik,Female,39,Sialkot,Punjab,2024-10-09,Direct,0,36-50 (Older Millennials),0.04835526799891107
565,3,2,5888.0,5,4,2,542,Lost / Inactive,Mariam Abbasi,Male,33,Rawalpindi,Punjab,2025-01-04,Facebook Ads,0,26-35 (Young Millennials),0.036957320237717035
566,7,12,569447.0,5,5,5,555,Champions,Bilal Iqbal,Female,24,Lahore,Punjab,2025-08-31,Organic,0,18-25 (Gen Z),0.0023305831571592494
567,385,2,147590.0,2,4,4,244,At Risk / Slipping,Nida Raza,Male,32,Lahore,Punjab,2024-11-07,Google Ads,1,26-35 (Young Millennials),0.9419412326766756
568,28,1,5380.0,5,2,2,522,Promising / Warm,Muhammad Dar,Female,43,Karachi,Sindh,2026-04-03,TikTok Ads,0,36-50 (Older Millennials),0.06180474538764618
570,28,1,2888.0,5,2,2,522,Promising / Warm,Omer Hashmi,Male,33,Karachi,Sindh,2025-05-05,Google Ads,0,26-35 (Young Millennials),0.08319737886321527
571,528,1,9469.0,1,2,2,122,Hibernating,Omer Butt,Female,28,Rawalpindi,Punjab,2024-10-25,Facebook Ads,0,26-35 (Young Millennials),0.764406534516853
572,489,1,25790.0,1,2,3,123,Hibernating,Hina Cheema,Male,23,Lahore,Punjab,2024-11-29,Organic,1,18-25 (Gen Z),0.9529992330596363
573,86,2,6500.0,3,4,2,342,Lost / Inactive,Kiran Siddiqui,Female,20,Lahore,Punjab,2025-01-08,Organic,0,18-25 (Gen Z),0.04766592533666012
574,68,2,150840.0,4,4,4,444,Champions,Zain Baig,Male,33,Lahore,Punjab,2025-11-29,Facebook Ads,0,26-35 (Young Millennials),0.04347248683550888
575,58,2,6617.5,4,4,2,442,Lost / Inactive,Amna Farooq,Other,23,Peshawar,KPK,2026-01-14,Google Ads,0,18-25 (Gen Z),0.03657193292547122
576,27,1,17720.0,5,2,2,522,Promising / Warm,Zahra Raza,Female,35,Karachi,Sindh,2026-05-01,Facebook Ads,0,26-35 (Young Millennials),0.07134502305574353
577,18,1,4040.0,5,2,2,522,Promising / Warm,Faisal Ali,Female,35,Gujranwala,Punjab,2025-11-20,Google Ads,0,26-35 (Young Millennials),0.05451032838905223
578,192,11,473137.0,2,5,5,255,At Risk / Slipping,Saad Malik,Male,27,Lahore,Punjab,2024-09-15,Organic,1,26-35 (Young Millennials),0.5201641439306551
579,593,1,26100.0,1,2,3,123,Hibernating,Yasmin Malik,Female,31,Lahore,Punjab,2024-03-16,Google Ads,1,26-35 (Young Millennials),0.953764877464867
580,310,1,114551.0,2,2,4,224,Hibernating,Zahra Hashmi,Female,37,Islamabad,Islamabad Capital Territory,2025-07-01,Facebook Ads,1,36-50 (Older Millennials),0.9425061507851877
581,0,1,59450.0,5,2,3,523,Promising / Warm,Tariq Qureshi,Female,18,Rawalpindi,Punjab,2025-12-19,Facebook Ads,0,18-25 (Gen Z),0.04243834915494045
582,190,1,1215.0,2,2,1,221,Hibernating,Hassan Hashmi,Male,40,Lahore,Punjab,2024-04-21,Google Ads,1,36-50 (Older Millennials),0.9516695885047551
583,626,1,28950.0,1,2,3,123,Hibernating,Amna Iqbal,Female,25,Lahore,Punjab,2024-06-19,TikTok Ads,1,18-25 (Gen Z),0.9522733515307245
584,214,1,3460.0,2,2,2,222,Hibernating,Raza Hashmi,Other,31,Lahore,Punjab,2025-10-22,TikTok Ads,1,26-35 (Young Millennials),0.9474850762398279
587,84,1,671.5,3,2,1,321,Promising / Warm,Sana Jatoi,Male,28,Rawalpindi,Punjab,2025-04-01,Organic,0,26-35 (Young Millennials),0.08189017733955645
588,55,1,83534.5,4,2,4,424,Promising / Warm,Asad Dar,Male,26,Rawalpindi,Punjab,2024-12-19,Google Ads,0,26-35 (Young Millennials),0.05606816113454496
589,168,3,33948.0,3,4,3,343,Loyal Customers,Muhammad Cheema,Female,20,Karachi,Sindh,2024-03-28,Google Ads,0,18-25 (Gen Z),0.700658049300757
590,39,8,671536.0,4,5,5,455,Champions,Zain Malik,Female,28,Karachi,Sindh,2025-04-11,Facebook Ads,0,26-35 (Young Millennials),0.0070778459004802105
591,355,2,126458.5,2,4,4,244,At Risk / Slipping,Ayesha Jatoi,Female,42,Gujranwala,Punjab,2024-04-09,Direct,1,36-50 (Older Millennials),0.8309511052554306
593,95,1,41264.0,3,2,3,323,Promising / Warm,Faisal Sheikh,Other,39,Karachi,Sindh,2024-12-17,Google Ads,1,36-50 (Older Millennials),0.9370569853919234
594,36,1,12250.0,4,2,2,422,Promising / Warm,Raza Sheikh,Male,34,Faisalabad,Punjab,2026-01-28,Google Ads,0,26-35 (Young Millennials),0.05447076378368501
595,262,1,3264.0,2,2,2,222,Hibernating,Sana Jatoi,Male,45,Karachi,Sindh,2024-12-04,Google Ads,1,36-50 (Older Millennials),0.9461498859844996
597,169,1,28170.0,3,2,3,323,Promising / Warm,Kiran Butt,Female,31,Karachi,Sindh,2025-02-09,Direct,1,26-35 (Young Millennials),0.9537202975663845
598,2,1,187621.5,5,2,5,525,Promising / Warm,Muhammad Hashmi,Female,18,Karachi,Sindh,2025-08-29,Google Ads,0,18-25 (Gen Z),0.04899487794853501
600,275,1,2421.0,2,2,2,222,Hibernating,Ayesha Siddiqui,Male,25,Karachi,Sindh,2025-08-14,Facebook Ads,1,18-25 (Gen Z),0.9482179923312251
601,452,2,85610.0,1,4,4,144,At Risk / Slipping,Zain Farooq,Female,29,Lahore,Punjab,2024-07-20,Organic,1,26-35 (Young Millennials),0.9302463499864269
602,69,5,74869.5,4,5,4,454,Champions,Zahra Sheikh,Female,44,Rawalpindi,Punjab,2025-06-24,Facebook Ads,0,36-50 (Older Millennials),0.028954558591458807
604,123,1,13560.0,3,2,2,322,Promising / Warm,Zain Mughal,Female,32,Peshawar,KPK,2025-09-24,Facebook Ads,0,26-35 (Young Millennials),0.6928980816693492
605,76,1,30170.0,4,2,3,423,Promising / Warm,Fatima Abbasi,Male,29,Karachi,Sindh,2025-11-19,Facebook Ads,0,26-35 (Young Millennials),0.06379525673821386
606,438,1,2074.0,1,2,1,121,Hibernating,Hamza Shah,Female,28,Multan,Punjab,2024-04-29,Facebook Ads,1,26-35 (Young Millennials),0.9506681974255222
608,214,5,144319.0,2,5,4,254,At Risk / Slipping,Nida Malik,Female,23,Karachi,Sindh,2024-07-09,Google Ads,1,18-25 (Gen Z),0.7910920081402338
609,100,1,73887.0,3,2,4,324,Promising / Warm,Saad Farooq,Male,18,Karachi,Sindh,2025-07-22,Direct,1,18-25 (Gen Z),0.957083152271691
610,446,2,43705.0,1,4,3,143,At Risk / Slipping,Fatima Cheema,Male,37,Karachi,Sindh,2024-11-18,TikTok Ads,0,36-50 (Older Millennials),0.6316643160850731
611,49,12,641335.5,4,5,5,455,Champions,Zahra Hashmi,Female,30,Peshawar,KPK,2024-01-10,Facebook Ads,0,26-35 (Young Millennials),0.024724590176338438
612,31,4,85612.0,4,4,4,444,Champions,Saad Malik,Female,34,Lahore,Punjab,2025-07-29,Facebook Ads,0,26-35 (Young Millennials),0.041629964184915005
613,19,2,2316.5,5,4,2,542,Lost / Inactive,Tariq Cheema,Female,36,Karachi,Sindh,2025-03-01,TikTok Ads,0,36-50 (Older Millennials),0.030895770707738066
614,198,1,1428.0,2,2,1,221,Hibernating,Faisal Gill,Male,19,Lahore,Punjab,2025-08-01,Referral,1,18-25 (Gen Z),0.9500477285659155
615,437,1,3340.0,1,2,2,122,Hibernating,Muhammad Iqbal,Female,18,Karachi,Sindh,2024-08-18,Facebook Ads,1,18-25 (Gen Z),0.9598821834880367
616,132,1,45322.0,3,2,3,323,Promising / Warm,Hassan Abbasi,Female,39,Karachi,Sindh,2025-08-02,Facebook Ads,1,36-50 (Older Millennials),0.9589691500968917
618,326,1,750.5,2,2,1,221,Hibernating,Zain Siddiqui,Female,39,Faisalabad,Punjab,2025-07-09,Organic,1,36-50 (Older Millennials),0.9565655249918608
619,85,1,2530.0,3,2,2,322,Promising / Warm,Amna Ahmed,Female,31,Lahore,Punjab,2025-07-13,Facebook Ads,0,26-35 (Young Millennials),0.05817495003187446
620,14,12,415719.5,5,5,5,555,Champions,Ayesha Qureshi,Male,27,Lahore,Punjab,2024-10-31,Google Ads,0,26-35 (Young Millennials),0.003595050266643339
621,243,1,12397.5,2,2,2,222,Hibernating,Ahmed Gill,Male,33,Lahore,Punjab,2025-03-25,Google Ads,1,26-35 (Young Millennials),0.745044729010415
622,0,1,20830.0,5,2,3,523,Promising / Warm,Zain Iqbal,Female,37,Islamabad,Islamabad Capital Territory,2026-05-31,Google Ads,0,36-50 (Older Millennials),0.044671730396963316
623,178,1,95158.5,2,2,4,224,Hibernating,Faisal Hashmi,Male,30,Rawalpindi,Punjab,2025-09-22,Google Ads,1,26-35 (Young Millennials),0.94959537568524
624,206,1,154185.0,2,2,4,224,Hibernating,Hamza Raza,Male,24,Karachi,Sindh,2025-08-06,Organic,1,18-25 (Gen Z),0.9487764240783743
625,80,6,94953.5,3,5,4,354,Loyal Customers,Asad Farooq,Male,24,Karachi,Sindh,2024-11-27,Facebook Ads,0,18-25 (Gen Z),0.03429473878226997
626,1,3,28880.0,5,4,3,543,Loyal Customers,Faisal Abbasi,Female,23,Rawalpindi,Punjab,2026-05-28,Google Ads,0,18-25 (Gen Z),0.06042359316380586
627,197,1,540.0,2,2,1,221,Hibernating,Tariq Sheikh,Female,32,Faisalabad,Punjab,2024-03-01,Direct,1,26-35 (Young Millennials),0.9506671257374415
628,387,1,50670.0,2,2,3,223,Hibernating,Bilal Malik,Male,27,Karachi,Sindh,2024-09-12,Google Ads,1,26-35 (Young Millennials),0.9511833762786113
629,201,2,187073.5,2,4,5,245,At Risk / Slipping,Hamza Shah,Female,37,Lahore,Punjab,2025-05-16,Google Ads,1,36-50 (Older Millennials),0.9114742648322053
630,35,12,295158.0,4,5,5,455,Champions,Hamza Baig,Female,29,Karachi,Sindh,2025-01-19,TikTok Ads,0,26-35 (Young Millennials),0.0032780287136311747
631,325,2,45254.5,2,4,3,243,At Risk / Slipping,Zahra Ali,Male,26,Rawalpindi,Punjab,2025-02-16,Referral,1,26-35 (Young Millennials),0.9339855668001161
632,143,1,144339.0,3,2,4,324,Promising / Warm,Tariq Siddiqui,Female,39,Karachi,Sindh,2025-04-10,Google Ads,1,36-50 (Older Millennials),0.9575806985117334
633,100,1,7560.0,3,2,2,322,Promising / Warm,Saad Shah,Male,37,Lahore,Punjab,2026-01-18,TikTok Ads,1,36-50 (Older Millennials),0.9531481297921051
634,406,1,540.0,2,2,1,221,Hibernating,Zahra Mughal,Female,24,Rawalpindi,Punjab,2024-08-11,Google Ads,1,18-25 (Gen Z),0.9493047870840465
635,17,2,3568.5,5,4,2,542,Lost / Inactive,Mariam Raza,Female,30,Karachi,Sindh,2026-04-28,TikTok Ads,0,26-35 (Young Millennials),0.052850697255289604
638,0,3,45381.0,5,4,3,543,Loyal Customers,Zain Gill,Other,26,Islamabad,Islamabad Capital Territory,2026-05-28,Facebook Ads,0,26-35 (Young Millennials),0.05554765616676373
639,82,2,92509.0,3,4,4,344,Loyal Customers,Fatima Gill,Female,46,Karachi,Sindh,2024-07-26,Direct,0,36-50 (Older Millennials),0.03510614304810372
640,78,1,45122.5,3,2,3,323,Promising / Warm,Faisal Malik,Female,21,Rawalpindi,Punjab,2024-06-11,Google Ads,0,18-25 (Gen Z),0.048429602739333805
641,611,1,243.0,1,2,1,121,Hibernating,Bilal Ali,Female,29,Sialkot,Punjab,2024-03-25,TikTok Ads,1,26-35 (Young Millennials),0.9376188480575668
642,20,2,160531.5,5,4,4,544,Champions,Asad Butt,Female,33,Lahore,Punjab,2026-01-13,Facebook Ads,0,26-35 (Young Millennials),0.051160389873329375
645,39,12,646157.5,4,5,5,455,Champions,Sara Iqbal,Female,34,Karachi,Sindh,2024-01-10,Organic,0,26-35 (Young Millennials),0.002238495245071337
646,76,1,200573.0,4,2,5,425,Promising / Warm,Muhammad Shah,Female,32,Karachi,Sindh,2025-12-11,Direct,0,26-35 (Young Millennials),0.050296262693635754
647,296,2,38044.0,2,4,3,243,At Risk / Slipping,Hamza Cheema,Female,31,Islamabad,Islamabad Capital Territory,2024-04-01,Facebook Ads,1,26-35 (Young Millennials),0.9578824796385961
649,68,6,195997.0,4,5,5,455,Champions,Hamza Dar,Male,18,Lahore,Punjab,2025-10-18,Organic,0,18-25 (Gen Z),0.027113619880456286
650,83,1,12397.5,3,2,2,322,Promising / Warm,Yasmin Malik,Male,25,Karachi,Sindh,2025-09-16,Facebook Ads,0,18-25 (Gen Z),0.08563043374416321
651,84,1,1282.5,3,2,1,321,Promising / Warm,Raza Butt,Male,36,Karachi,Sindh,2025-10-05,Facebook Ads,0,36-50 (Older Millennials),0.07674456794697875
652,1,1,2260.0,5,2,2,522,Promising / Warm,Hina Malik,Female,34,Karachi,Sindh,2026-05-30,Facebook Ads,0,26-35 (Young Millennials),0.051144902252885045
653,80,1,96710.0,3,2,4,324,Promising / Warm,Ayesha Ali,Male,42,Islamabad,Islamabad Capital Territory,2026-02-09,TikTok Ads,0,36-50 (Older Millennials),0.023674068406840686
654,321,1,36864.5,2,2,3,223,Hibernating,Zain Baig,Female,27,Lahore,Punjab,2025-03-15,Organic,1,26-35 (Young Millennials),0.9433745721947164
655,191,2,51798.0,2,4,3,243,At Risk / Slipping,Omer Malik,Male,33,Lahore,Punjab,2024-09-11,Facebook Ads,1,26-35 (Young Millennials),0.9248333397519743
656,81,1,32406.5,3,2,3,323,Promising / Warm,Hassan Hashmi,Female,29,Islamabad,Islamabad Capital Territory,2026-03-08,Facebook Ads,0,26-35 (Young Millennials),0.06979273960416783
658,70,6,63134.0,4,5,3,453,Loyal Customers,Tariq Hashmi,Female,31,Karachi,Sindh,2024-10-29,Organic,0,26-35 (Young Millennials),0.05131926946041432
659,364,1,14930.0,2,2,2,222,Hibernating,Raza Ahmed,Male,36,Islamabad,Islamabad Capital Territory,2025-05-21,Google Ads,1,36-50 (Older Millennials),0.9536263969986465
660,5,8,268989.0,5,5,5,555,Champions,Kiran Sheikh,Male,19,Karachi,Sindh,2025-06-24,Facebook Ads,0,18-25 (Gen Z),0.02542097548930736
661,81,1,5590.5,3,2,2,322,Promising / Warm,Muhammad Mughal,Male,34,Faisalabad,Punjab,2025-01-31,Organic,0,26-35 (Young Millennials),0.06620346967163168
663,211,5,367166.0,2,5,5,255,At Risk / Slipping,Saad Ali,Other,33,Islamabad,Islamabad Capital Territory,2024-03-10,TikTok Ads,1,26-35 (Young Millennials),0.9015236265338109
664,23,4,117792.5,5,4,4,544,Champions,Muhammad Siddiqui,Male,28,Karachi,Sindh,2026-03-19,Google Ads,0,26-35 (Young Millennials),0.05186020549833234
667,9,1,25335.0,5,2,3,523,Promising / Warm,Ali Abbasi,Male,25,Islamabad,Islamabad Capital Territory,2026-04-07,Direct,0,18-25 (Gen Z),0.054143691787700225
668,99,5,288076.5,3,5,5,355,Loyal Customers,Hamza Farooq,Male,29,Karachi,Sindh,2024-11-13,Direct,1,26-35 (Young Millennials),0.8439304615144836
669,801,1,11585.5,1,2,2,122,Hibernating,Faisal Qureshi,Male,34,Rawalpindi,Punjab,2024-02-29,Organic,1,26-35 (Young Millennials),0.90837972148238
670,204,1,2530.0,2,2,2,222,Hibernating,Sana Ali,Male,27,Karachi,Sindh,2025-04-09,Referral,1,26-35 (Young Millennials),0.9498229933593764
671,449,1,71610.0,1,2,4,124,Hibernating,Nida Hashmi,Male,22,Rawalpindi,Punjab,2024-05-02,Facebook Ads,1,18-25 (Gen Z),0.9432965748413699
672,111,1,38088.0,3,2,3,323,Promising / Warm,Muhammad Malik,Male,38,Faisalabad,Punjab,2025-05-23,Facebook Ads,1,36-50 (Older Millennials),0.9490268203775917
673,32,1,61902.5,4,2,3,423,Promising / Warm,Asad Jatoi,Female,32,Karachi,Sindh,2024-06-19,Facebook Ads,0,26-35 (Young Millennials),0.06526766592741431
674,2,14,442011.0,5,5,5,555,Champions,Asad Malik,Female,44,Karachi,Sindh,2026-01-20,Google Ads,0,36-50 (Older Millennials),0.003953584279748
675,79,12,476304.5,3,5,5,355,Loyal Customers,Zain Khan,Female,36,Karachi,Sindh,2024-10-05,Facebook Ads,0,36-50 (Older Millennials),0.0038006431032774125
676,19,11,335909.0,5,5,5,555,Champions,Tariq Ali,Male,18,Islamabad,Islamabad Capital Territory,2025-05-23,Facebook Ads,0,18-25 (Gen Z),0.004779514449916048
677,1,3,73079.0,5,4,4,544,Champions,Zahra Jatoi,Female,37,Multan,Punjab,2026-05-29,Facebook Ads,0,36-50 (Older Millennials),0.04062574087364682
678,71,1,1404.0,4,2,1,421,Promising / Warm,Sara Butt,Female,43,Karachi,Sindh,2026-03-02,Facebook Ads,0,36-50 (Older Millennials),0.07798064949048367
679,101,5,40675.0,3,5,3,353,Loyal Customers,Zain Baig,Male,30,Karachi,Sindh,2024-08-21,Organic,1,26-35 (Young Millennials),0.7403609971401593
680,0,1,2660.0,5,2,2,522,Promising / Warm,Hina Jatoi,Other,39,Lahore,Punjab,2026-05-29,Facebook Ads,0,36-50 (Older Millennials),0.06897680640204819
681,206,1,5570.0,2,2,2,222,Hibernating,Muhammad Iqbal,Other,37,Faisalabad,Punjab,2025-01-07,TikTok Ads,1,36-50 (Older Millennials),0.9621738289196662
682,97,1,2686.0,3,2,2,322,Promising / Warm,Kiran Malik,Male,34,Lahore,Punjab,2025-07-20,Google Ads,1,26-35 (Young Millennials),0.9562948790443307
683,204,1,90930.0,2,2,4,224,Hibernating,Faisal Qureshi,Male,24,Rawalpindi,Punjab,2025-03-02,TikTok Ads,0,18-25 (Gen Z),0.9491602620136961
684,273,1,3160.0,2,2,2,222,Hibernating,Hina Shah,Male,18,Multan,Punjab,2025-08-08,Google Ads,1,18-25 (Gen Z),0.9659683613941772
685,354,1,231700.0,2,2,5,225,Hibernating,Asad Sheikh,Male,42,Lahore,Punjab,2024-07-02,Organic,1,36-50 (Older Millennials),0.962978075791129
686,690,2,178605.0,1,4,5,145,At Risk / Slipping,Sana Jatoi,Female,40,Karachi,Sindh,2024-03-11,Google Ads,1,36-50 (Older Millennials),0.9455936338548341
687,324,1,2440.0,2,2,2,222,Hibernating,Zahra Abbasi,Female,28,Lahore,Punjab,2024-12-01,TikTok Ads,1,26-35 (Young Millennials),0.944028045650808
688,34,4,75380.0,4,4,4,444,Champions,Ali Farooq,Female,23,Peshawar,KPK,2024-07-24,TikTok Ads,0,18-25 (Gen Z),0.02452801492349963
689,77,1,42740.0,4,2,3,423,Promising / Warm,Usman Baig,Male,30,Lahore,Punjab,2025-04-20,Facebook Ads,0,26-35 (Young Millennials),0.06013076002196152
690,47,4,172002.5,4,4,5,445,Champions,Asad Baig,Male,43,Karachi,Sindh,2026-01-20,Google Ads,0,36-50 (Older Millennials),0.021280607621867204
691,3,10,258251.5,5,5,5,555,Champions,Hassan Iqbal,Female,25,Karachi,Sindh,2024-01-25,Facebook Ads,0,18-25 (Gen Z),0.00337432611584079
693,204,1,570.0,2,2,1,221,Hibernating,Muhammad Dar,Female,18,Lahore,Punjab,2024-04-16,Facebook Ads,1,18-25 (Gen Z),0.9557229268961385
694,75,3,303706.0,4,4,5,445,Champions,Ayesha Jatoi,Female,29,Karachi,Sindh,2025-05-18,Google Ads,0,26-35 (Young Millennials),0.053290076603280674
695,530,1,31520.0,1,2,3,123,Hibernating,Ahmed Malik,Male,27,Rawalpindi,Punjab,2024-02-14,TikTok Ads,1,26-35 (Young Millennials),0.9530566738449169
696,72,3,67813.0,4,4,3,443,Loyal Customers,Sana Jatoi,Female,23,Lahore,Punjab,2025-04-14,Facebook Ads,0,18-25 (Gen Z),0.033390503582787175
697,163,1,7130.0,3,2,2,322,Promising / Warm,Hina Ali,Male,28,Karachi,Sindh,2025-10-14,TikTok Ads,1,26-35 (Young Millennials),0.949450231467284
698,83,1,2703.0,3,2,2,322,Promising / Warm,Kiran Ali,Male,35,Karachi,Sindh,2025-03-21,Facebook Ads,0,26-35 (Young Millennials),0.0808963401553849
699,3,1,13640.0,5,2,2,522,Promising / Warm,Yasmin Malik,Female,38,Lahore,Punjab,2026-05-21,Organic,0,36-50 (Older Millennials),0.0680720687066934
700,297,1,3230.0,2,2,2,222,Hibernating,Omer Dar,Female,30,Gujranwala,Punjab,2024-11-21,Facebook Ads,1,26-35 (Young Millennials),0.954545595692939
701,1,12,313505.5,5,5,5,555,Champions,Zahra Siddiqui,Male,24,Lahore,Punjab,2024-05-19,Google Ads,0,18-25 (Gen Z),0.0060980113670029016
702,330,1,1560.0,2,2,1,221,Hibernating,Amna Baig,Male,18,Multan,Punjab,2024-06-17,Organic,1,18-25 (Gen Z),0.9393650922568342
703,203,1,2070.0,2,2,1,221,Hibernating,Zahra Gill,Male,18,Rawalpindi,Punjab,2025-07-02,Referral,1,18-25 (Gen Z),0.962168205084587
704,231,8,495596.5,2,5,5,255,At Risk / Slipping,Asad Raza,Female,37,Rawalpindi,Punjab,2024-09-28,Facebook Ads,0,36-50 (Older Millennials),0.33808606404117336
705,3,2,89027.0,5,4,4,544,Champions,Zain Ali,Female,26,Karachi,Sindh,2026-04-26,Facebook Ads,0,26-35 (Young Millennials),0.040312812960400415
706,13,1,5570.0,5,2,2,522,Promising / Warm,Faisal Hashmi,Other,31,Lahore,Punjab,2026-05-05,TikTok Ads,0,26-35 (Young Millennials),0.04799742031547639
707,122,8,417635.5,3,5,5,355,Loyal Customers,Omer Malik,Male,27,Lahore,Punjab,2024-12-30,Google Ads,0,26-35 (Young Millennials),0.692125215537107
708,561,1,3050.0,1,2,2,122,Hibernating,Kiran Jatoi,Other,22,Karachi,Sindh,2024-11-02,Google Ads,1,18-25 (Gen Z),0.956243055523367
709,298,1,15280.0,2,2,2,222,Hibernating,Bilal Butt,Other,28,Karachi,Sindh,2025-02-18,Google Ads,1,26-35 (Young Millennials),0.955267501394095
710,55,7,242924.5,4,5,5,455,Champions,Zahra Farooq,Male,30,Peshawar,KPK,2024-04-06,TikTok Ads,0,26-35 (Young Millennials),0.0057836648923316435
711,444,4,5975.0,1,4,2,142,At Risk / Slipping,Zahra Sheikh,Male,21,Lahore,Punjab,2024-05-04,Facebook Ads,1,18-25 (Gen Z),0.9100870947664481
712,59,2,29605.5,4,4,3,443,Loyal Customers,Muhammad Ahmed,Male,41,Lahore,Punjab,2024-05-13,Direct,0,36-50 (Older Millennials),0.05734017879144673
